State Code,County Code,Site Num,Date Local,CO,SO2,NO2,O3,PM25,BarometricPressure,Temperature,WindResultant,DailyAQI
06,037,16,2025-01-01,0.304167,,11.9,0.031824,,,57.625,1.895833,145.0
06,037,16,2025-01-01,0.304167,,11.9,0.031824,,,57.625,97.166667,145.0
06,037,16,2025-01-01,0.321053,,11.9,0.031824,,,57.625,1.895833,145.0
06,037,16,2025-01-01,0.321053,,11.9,0.031824,,,57.625,97.166667,145.0
06,037,16,2025-01-02,0.3,,14.570833,0.023294,,,64.208333,1.379167,97.0
06,037,16,2025-01-02,0.3,,14.570833,0.023294,,,64.208333,93.666667,97.0
06,037,16,2025-01-02,0.279167,,14.570833,0.023294,,,64.208333,1.379167,97.0
06,037,16,2025-01-02,0.279167,,14.570833,0.023294,,,64.208333,93.666667,97.0
06,037,16,2025-01-03,0.454167,,22.683333,0.016765,,,57.166667,1.391667,87.0
06,037,16,2025-01-03,0.454167,,22.683333,0.016765,,,57.166667,115.166667,87.0
06,037,16,2025-01-03,0.45,,22.683333,0.016765,,,57.166667,1.391667,87.0
06,037,16,2025-01-03,0.45,,22.683333,0.016765,,,57.166667,115.166667,87.0
06,037,16,2025-01-04,0.391667,,13.620833,0.032765,,,51.833333,1.5125,106.0
06,037,16,2025-01-04,0.391667,,13.620833,0.032765,,,51.833333,109.583333,106.0
06,037,16,2025-01-04,0.429167,,13.620833,0.032765,,,51.833333,1.5125,106.0
06,037,16,2025-01-04,0.429167,,13.620833,0.032765,,,51.833333,109.583333,106.0
06,037,16,2025-01-05,0.195833,,6.375,0.037471,,,60.708333,1.766667,78.0
06,037,16,2025-01-05,0.195833,,6.375,0.037471,,,60.708333,90.916667,78.0
06,037,16,2025-01-05,0.216667,,6.375,0.037471,,,60.708333,1.766667,78.0
06,037,16,2025-01-05,0.216667,,6.375,0.037471,,,60.708333,90.916667,78.0
06,037,16,2025-01-06,0.325,,15.5375,0.022588,,,61.958333,1.8,71.0
06,037,16,2025-01-06,0.325,,15.5375,0.022588,,,61.958333,98.208333,71.0
06,037,16,2025-01-06,0.304167,,15.5375,0.022588,,,61.958333,1.8,71.0
06,037,16,2025-01-06,0.304167,,15.5375,0.022588,,,61.958333,98.208333,71.0
06,037,16,2025-01-07,0.120833,,2.116667,0.041412,,,60.125,8.179167,179.0
06,037,16,2025-01-07,0.120833,,2.116667,0.041412,,,60.125,39.458333,179.0
06,037,16,2025-01-07,0.170833,,2.116667,0.041412,,,60.125,8.179167,179.0
06,037,16,2025-01-07,0.170833,,2.116667,0.041412,,,60.125,39.458333,179.0
06,037,16,2025-01-08,0.1,,-0.04,0.041412,,,58.8,10.2,182.0
06,037,16,2025-01-08,0.1,,-0.04,0.041412,,,58.8,30.0,182.0
06,037,16,2025-01-08,0.1,,-0.04,0.041412,,,58.8,10.2,182.0
06,037,16,2025-01-08,0.1,,-0.04,0.041412,,,58.8,30.0,182.0
06,037,16,2025-01-09,0.415385,,8.8,0.040867,,,64.615385,2.323077,164.0
06,037,16,2025-01-09,0.415385,,8.8,0.040867,,,64.615385,189.153846,164.0
06,037,16,2025-01-09,0.4,,8.8,0.040867,,,64.615385,2.323077,164.0
06,037,16,2025-01-09,0.4,,8.8,0.040867,,,64.615385,189.153846,164.0
06,037,16,2025-01-10,0.430435,,9.156522,0.048294,,,58.666667,2.0375,163.0
06,037,16,2025-01-10,0.430435,,9.156522,0.048294,,,58.666667,110.25,163.0
06,037,16,2025-01-10,0.416667,,9.156522,0.048294,,,58.666667,2.0375,163.0
06,037,16,2025-01-10,0.416667,,9.156522,0.048294,,,58.666667,110.25,163.0
06,037,16,2025-01-11,0.308333,,7.633333,0.045412,,,57.5,2.091667,88.0
06,037,16,2025-01-11,0.308333,,7.633333,0.045412,,,57.5,114.541667,88.0
06,037,16,2025-01-11,0.3625,,7.633333,0.045412,,,57.5,2.091667,88.0
06,037,16,2025-01-11,0.3625,,7.633333,0.045412,,,57.5,114.541667,88.0
06,037,16,2025-01-12,0.15,,2.8375,0.039824,,,55.5,1.879167,83.0
06,037,16,2025-01-12,0.15,,2.8375,0.039824,,,55.5,135.5,83.0
06,037,16,2025-01-12,0.154167,,2.8375,0.039824,,,55.5,1.879167,83.0
06,037,16,2025-01-12,0.154167,,2.8375,0.039824,,,55.5,135.5,83.0
06,037,16,2025-01-13,0.116667,,0.35,0.036353,,,56.083333,3.020833,58.0
06,037,16,2025-01-13,0.116667,,0.35,0.036353,,,56.083333,66.583333,58.0
06,037,16,2025-01-13,0.104167,,0.35,0.036353,,,56.083333,3.020833,58.0
06,037,16,2025-01-13,0.104167,,0.35,0.036353,,,56.083333,66.583333,58.0
06,037,16,2025-01-14,0.229167,,6.475,0.031235,,,53.916667,2.283333,63.0
06,037,16,2025-01-14,0.229167,,6.475,0.031235,,,53.916667,99.875,63.0
06,037,16,2025-01-14,0.233333,,6.475,0.031235,,,53.916667,2.283333,63.0
06,037,16,2025-01-14,0.233333,,6.475,0.031235,,,53.916667,99.875,63.0
06,037,16,2025-01-15,0.208333,,4.941667,0.036412,,,57.958333,2.375,67.0
06,037,16,2025-01-15,0.208333,,4.941667,0.036412,,,57.958333,114.125,67.0
06,037,16,2025-01-15,0.2,,4.941667,0.036412,,,57.958333,2.375,67.0
06,037,16,2025-01-15,0.2,,4.941667,0.036412,,,57.958333,114.125,67.0
06,037,16,2025-01-16,0.225,,9.075,0.027176,,,55.5,2.233333,63.0
06,037,16,2025-01-16,0.225,,9.075,0.027176,,,55.5,110.291667,63.0
06,037,16,2025-01-16,0.204167,,9.075,0.027176,,,55.5,2.233333,63.0
06,037,16,2025-01-16,0.204167,,9.075,0.027176,,,55.5,110.291667,63.0
06,037,16,2025-01-17,0.2625,,8.954167,0.034706,,,51.791667,1.9125,60.0
06,037,16,2025-01-17,0.2625,,8.954167,0.034706,,,51.791667,151.958333,60.0
06,037,16,2025-01-17,0.266667,,8.954167,0.034706,,,51.791667,1.9125,60.0
06,037,16,2025-01-17,0.266667,,8.954167,0.034706,,,51.791667,151.958333,60.0
06,037,16,2025-01-18,0.258333,,7.116667,0.032941,,,52.625,1.233333,78.0
06,037,16,2025-01-18,0.258333,,7.116667,0.032941,,,52.625,108.75,78.0
06,037,16,2025-01-18,0.2375,,7.116667,0.032941,,,52.625,1.233333,78.0
06,037,16,2025-01-18,0.2375,,7.116667,0.032941,,,52.625,108.75,78.0
06,037,16,2025-01-19,0.2875,,8.316667,0.036176,,,49.166667,1.558333,92.0
06,037,16,2025-01-19,0.2875,,8.316667,0.036176,,,49.166667,132.916667,92.0
06,037,16,2025-01-19,0.2875,,8.316667,0.036176,,,49.166667,1.558333,92.0
06,037,16,2025-01-19,0.2875,,8.316667,0.036176,,,49.166667,132.916667,92.0
06,037,16,2025-01-20,0.191667,,3.3375,0.038882,,,54.625,2.841667,115.0
06,037,16,2025-01-20,0.191667,,3.3375,0.038882,,,54.625,77.5,115.0
06,037,16,2025-01-20,0.216667,,3.3375,0.038882,,,54.625,2.841667,115.0
06,037,16,2025-01-20,0.216667,,3.3375,0.038882,,,54.625,77.5,115.0
06,037,16,2025-01-21,0.1625,,4.645833,0.035294,,,54.5,1.808333,59.0
06,037,16,2025-01-21,0.1625,,4.645833,0.035294,,,54.5,112.0,59.0
06,037,16,2025-01-21,0.154167,,4.645833,0.035294,,,54.5,1.808333,59.0
06,037,16,2025-01-21,0.154167,,4.645833,0.035294,,,54.5,112.0,59.0
06,037,16,2025-01-22,0.208333,,6.025,0.031882,,,60.833333,1.475,69.0
06,037,16,2025-01-22,0.208333,,6.025,0.031882,,,60.833333,90.208333,69.0
06,037,16,2025-01-22,0.208333,,6.025,0.031882,,,60.833333,1.475,69.0
06,037,16,2025-01-22,0.208333,,6.025,0.031882,,,60.833333,90.208333,69.0
06,037,16,2025-01-23,0.204167,,6.654167,0.034647,,,62.130435,2.252174,70.0
06,037,16,2025-01-23,0.204167,,6.654167,0.034647,,,62.130435,113.521739,70.0
06,037,16,2025-01-23,0.2,,6.654167,0.034647,,,62.130435,2.252174,70.0
06,037,16,2025-01-23,0.2,,6.654167,0.034647,,,62.130435,113.521739,70.0
06,037,16,2025-01-24,0.216667,,7.375,0.032,,,58.333333,1.633333,52.0
06,037,16,2025-01-24,0.216667,,7.375,0.032,,,58.333333,107.125,52.0
06,037,16,2025-01-24,0.220833,,7.375,0.032,,,58.333333,1.633333,52.0
06,037,16,2025-01-24,0.220833,,7.375,0.032,,,58.333333,107.125,52.0
06,037,16,2025-01-25,0.216667,,4.1125,0.037412,,,52.708333,2.1375,59.0
06,037,16,2025-01-25,0.216667,,4.1125,0.037412,,,52.708333,144.708333,59.0
06,037,16,2025-01-25,0.233333,,4.1125,0.037412,,,52.708333,2.1375,59.0
06,037,16,2025-01-25,0.233333,,4.1125,0.037412,,,52.708333,144.708333,59.0
06,037,16,2025-01-26,0.154167,,1.695833,0.029824,,,48.083333,1.533333,41.0
06,037,16,2025-01-26,0.154167,,1.695833,0.029824,,,48.083333,95.291667,41.0
06,037,16,2025-01-26,0.1625,,1.695833,0.029824,,,48.083333,1.533333,41.0
06,037,16,2025-01-26,0.1625,,1.695833,0.029824,,,48.083333,95.291667,41.0
06,037,16,2025-01-27,0.2,,7.041667,0.022588,,,48.625,1.616667,44.0
06,037,16,2025-01-27,0.2,,7.041667,0.022588,,,48.625,107.541667,44.0
06,037,16,2025-01-27,0.191667,,7.041667,0.022588,,,48.625,1.616667,44.0
06,037,16,2025-01-27,0.191667,,7.041667,0.022588,,,48.625,107.541667,44.0
06,037,16,2025-01-28,0.216667,,6.729167,0.029588,,,49.916667,2.166667,62.0
06,037,16,2025-01-28,0.216667,,6.729167,0.029588,,,49.916667,163.875,62.0
06,037,16,2025-01-28,0.216667,,6.729167,0.029588,,,49.916667,2.166667,62.0
06,037,16,2025-01-28,0.216667,,6.729167,0.029588,,,49.916667,163.875,62.0
06,037,16,2025-01-29,0.233333,,6.283333,0.029824,,,51.166667,1.745833,63.0
06,037,16,2025-01-29,0.233333,,6.283333,0.029824,,,51.166667,123.25,63.0
06,037,16,2025-01-29,0.220833,,6.283333,0.029824,,,51.166667,1.745833,63.0
06,037,16,2025-01-29,0.220833,,6.283333,0.029824,,,51.166667,123.25,63.0
06,037,16,2025-01-30,0.252174,,8.269565,0.029647,,,51.125,1.495833,66.0
06,037,16,2025-01-30,0.252174,,8.269565,0.029647,,,51.125,119.25,66.0
06,037,16,2025-01-30,0.245833,,8.269565,0.029647,,,51.125,1.495833,66.0
06,037,16,2025-01-30,0.245833,,8.269565,0.029647,,,51.125,119.25,66.0
06,037,16,2025-01-31,0.291667,,11.020833,0.024529,,,51.75,1.441667,74.0
06,037,16,2025-01-31,0.291667,,11.020833,0.024529,,,51.75,132.791667,74.0
06,037,16,2025-01-31,0.279167,,11.020833,0.024529,,,51.75,1.441667,74.0
06,037,16,2025-01-31,0.279167,,11.020833,0.024529,,,51.75,132.791667,74.0
06,037,16,2025-02-01,0.329167,,12.895833,0.031412,,,56.75,1.358333,76.0
06,037,16,2025-02-01,0.329167,,12.895833,0.031412,,,56.75,119.583333,76.0
06,037,16,2025-02-01,0.329167,,12.895833,0.031412,,,56.75,1.358333,76.0
06,037,16,2025-02-01,0.329167,,12.895833,0.031412,,,56.75,119.583333,76.0
06,037,16,2025-02-02,0.375,,13.095833,0.040941,,,60.833333,1.466667,103.0
06,037,16,2025-02-02,0.375,,13.095833,0.040941,,,60.833333,112.041667,103.0
06,037,16,2025-02-02,0.4,,13.095833,0.040941,,,60.833333,1.466667,103.0
06,037,16,2025-02-02,0.4,,13.095833,0.040941,,,60.833333,112.041667,103.0
06,037,16,2025-02-03,0.4,,19.608333,0.019765,,,61.041667,1.491667,83.0
06,037,16,2025-02-03,0.4,,19.608333,0.019765,,,61.041667,160.916667,83.0
06,037,16,2025-02-04,0.368421,,9.9,0.031059,,,53.666667,1.1,52.0
06,037,16,2025-02-04,0.368421,,9.9,0.031059,,,53.666667,190.416667,52.0
06,037,16,2025-02-04,0.307143,,9.9,0.031059,,,53.666667,1.1,52.0
06,037,16,2025-02-04,0.307143,,9.9,0.031059,,,53.666667,190.416667,52.0
06,037,16,2025-02-05,0.372222,,7.111111,0.0096,,,56.791667,0.65,38.0
06,037,16,2025-02-05,0.372222,,7.111111,0.0096,,,56.791667,160.333333,38.0
06,037,16,2025-02-05,0.44,,7.111111,0.0096,,,56.791667,0.65,38.0
06,037,16,2025-02-05,0.44,,7.111111,0.0096,,,56.791667,160.333333,38.0
06,037,16,2025-02-06,0.279167,,7.508333,0.023647,,,57.208333,1.6,42.0
06,037,16,2025-02-06,0.279167,,7.508333,0.023647,,,57.208333,196.875,42.0
06,037,16,2025-02-06,0.3125,,7.508333,0.023647,,,57.208333,1.6,42.0
06,037,16,2025-02-06,0.3125,,7.508333,0.023647,,,57.208333,196.875,42.0
06,037,16,2025-02-07,0.266667,,5.758333,0.024647,,,56.791667,1.245833,40.0
06,037,16,2025-02-07,0.266667,,5.758333,0.024647,,,56.791667,229.208333,40.0
06,037,16,2025-02-07,0.25,,5.758333,0.024647,,,56.791667,1.245833,40.0
06,037,16,2025-02-07,0.25,,5.758333,0.024647,,,56.791667,229.208333,40.0
06,037,16,2025-02-08,0.283333,,5.216667,0.028882,,,54.416667,1.4375,57.0
06,037,16,2025-02-08,0.283333,,5.216667,0.028882,,,54.416667,119.666667,57.0
06,037,16,2025-02-08,0.2875,,5.216667,0.028882,,,54.416667,1.4375,57.0
06,037,16,2025-02-08,0.2875,,5.216667,0.028882,,,54.416667,119.666667,57.0
06,037,16,2025-02-09,0.279167,,6.358333,0.035176,,,58.25,1.7625,66.0
06,037,16,2025-02-09,0.279167,,6.358333,0.035176,,,58.25,116.916667,66.0
06,037,16,2025-02-09,0.270833,,6.358333,0.035176,,,58.25,1.7625,66.0
06,037,16,2025-02-09,0.270833,,6.358333,0.035176,,,58.25,116.916667,66.0
06,037,16,2025-02-10,0.233333,,4.208333,0.040059,,,52.541667,2.291667,57.0
06,037,16,2025-02-10,0.233333,,4.208333,0.040059,,,52.541667,156.5,57.0
06,037,16,2025-02-10,0.258333,,4.208333,0.040059,,,52.541667,2.291667,57.0
06,037,16,2025-02-10,0.258333,,4.208333,0.040059,,,52.541667,156.5,57.0
06,037,16,2025-02-11,0.241667,,5.833333,0.031294,,,51.791667,2.05,53.0
06,037,16,2025-02-11,0.241667,,5.833333,0.031294,,,51.791667,206.291667,53.0
06,037,16,2025-02-11,0.229167,,5.833333,0.031294,,,51.791667,2.05,53.0
06,037,16,2025-02-11,0.229167,,5.833333,0.031294,,,51.791667,206.291667,53.0
06,037,16,2025-02-12,0.241667,,4.6375,0.023647,,,50.666667,0.920833,44.0
06,037,16,2025-02-12,0.241667,,4.6375,0.023647,,,50.666667,85.541667,44.0
06,037,16,2025-02-12,0.2625,,4.6375,0.023647,,,50.666667,0.920833,44.0
06,037,16,2025-02-12,0.2625,,4.6375,0.023647,,,50.666667,85.541667,44.0
06,037,16,2025-02-13,0.229167,,3.466667,0.030765,,,53.208333,1.566667,41.0
06,037,16,2025-02-13,0.229167,,3.466667,0.030765,,,53.208333,116.75,41.0
06,037,16,2025-02-13,0.225,,3.466667,0.030765,,,53.208333,1.566667,41.0
06,037,16,2025-02-13,0.225,,3.466667,0.030765,,,53.208333,116.75,41.0
06,037,16,2025-02-14,0.2375,,5.108333,0.028059,,,54.083333,2.8875,44.0
06,037,16,2025-02-14,0.2375,,5.108333,0.028059,,,54.083333,194.041667,44.0
06,037,16,2025-02-14,0.2375,,5.108333,0.028059,,,54.083333,2.8875,44.0
06,037,16,2025-02-14,0.2375,,5.108333,0.028059,,,54.083333,194.041667,44.0
06,037,16,2025-02-15,0.245833,,2.604167,0.037,,,55.333333,1.8,58.0
06,037,16,2025-02-15,0.245833,,2.604167,0.037,,,55.333333,105.0,58.0
06,037,16,2025-02-15,0.266667,,2.604167,0.037,,,55.333333,1.8,58.0
06,037,16,2025-02-15,0.266667,,2.604167,0.037,,,55.333333,105.0,58.0
06,037,16,2025-02-16,0.279167,,4.5,0.036412,,,61.791667,1.9375,66.0
06,037,16,2025-02-16,0.279167,,4.5,0.036412,,,61.791667,118.0,66.0
06,037,16,2025-02-16,0.270833,,4.5,0.036412,,,61.791667,1.9375,66.0
06,037,16,2025-02-16,0.270833,,4.5,0.036412,,,61.791667,118.0,66.0
06,037,16,2025-02-17,0.316667,,7.795833,0.032059,,,57.958333,1.854167,64.0
06,037,16,2025-02-17,0.316667,,7.795833,0.032059,,,57.958333,119.0,64.0
06,037,16,2025-02-17,0.333333,,7.795833,0.032059,,,57.958333,1.854167,64.0
06,037,16,2025-02-17,0.333333,,7.795833,0.032059,,,57.958333,119.0,64.0
06,037,16,2025-02-18,0.320833,,7.745833,0.032235,,,56.25,1.425,62.0
06,037,16,2025-02-18,0.320833,,7.745833,0.032235,,,56.25,173.625,62.0
06,037,16,2025-02-18,0.316667,,7.745833,0.032235,,,56.25,1.425,62.0
06,037,16,2025-02-18,0.316667,,7.745833,0.032235,,,56.25,173.625,62.0
06,037,16,2025-02-19,0.316667,,9.395833,0.037412,,,61.0,1.8625,77.0
06,037,16,2025-02-19,0.316667,,9.395833,0.037412,,,61.0,123.5,77.0
06,037,16,2025-02-19,0.325,,9.395833,0.037412,,,61.0,1.8625,77.0
06,037,16,2025-02-19,0.325,,9.395833,0.037412,,,61.0,123.5,77.0
06,037,16,2025-02-20,0.3,,6.2875,0.043471,,,62.458333,1.8625,66.0
06,037,16,2025-02-20,0.3,,6.2875,0.043471,,,62.458333,112.958333,66.0
06,037,16,2025-02-20,0.320833,,6.2875,0.043471,,,62.458333,1.8625,66.0
06,037,16,2025-02-20,0.320833,,6.2875,0.043471,,,62.458333,112.958333,66.0
06,037,16,2025-02-21,0.225,,5.825,0.042941,,,63.666667,2.1375,64.0
06,037,16,2025-02-21,0.225,,5.825,0.042941,,,63.666667,121.166667,64.0
06,037,16,2025-02-21,0.258333,,5.825,0.042941,,,63.666667,2.1375,64.0
06,037,16,2025-02-21,0.258333,,5.825,0.042941,,,63.666667,121.166667,64.0
06,037,16,2025-02-22,0.266667,,5.416667,0.043882,,,64.541667,1.770833,70.0
06,037,16,2025-02-22,0.266667,,5.416667,0.043882,,,64.541667,117.333333,70.0
06,037,16,2025-02-22,0.245833,,5.416667,0.043882,,,64.541667,1.770833,70.0
06,037,16,2025-02-22,0.245833,,5.416667,0.043882,,,64.541667,117.333333,70.0
06,037,16,2025-02-23,0.304167,,6.054167,0.050059,,,65.916667,1.870833,79.0
06,037,16,2025-02-23,0.304167,,6.054167,0.050059,,,65.916667,113.083333,79.0
06,037,16,2025-02-23,0.295833,,6.054167,0.050059,,,65.916667,1.870833,79.0
06,037,16,2025-02-23,0.295833,,6.054167,0.050059,,,65.916667,113.083333,79.0
06,037,16,2025-02-24,0.354167,,9.4875,0.047882,,,65.291667,1.883333,84.0
06,037,16,2025-02-24,0.354167,,9.4875,0.047882,,,65.291667,107.208333,84.0
06,037,16,2025-02-24,0.370833,,9.4875,0.047882,,,65.291667,1.883333,84.0
06,037,16,2025-02-24,0.370833,,9.4875,0.047882,,,65.291667,107.208333,84.0
06,037,16,2025-02-25,0.3375,,9.75,0.044,,,64.541667,1.745833,71.0
06,037,16,2025-02-25,0.3375,,9.75,0.044,,,64.541667,119.5,71.0
06,037,16,2025-02-25,0.35,,9.75,0.044,,,64.541667,1.745833,71.0
06,037,16,2025-02-25,0.35,,9.75,0.044,,,64.541667,119.5,71.0
06,037,16,2025-02-26,0.316667,,9.058333,0.047294,,,68.875,2.079167,70.0
06,037,16,2025-02-26,0.316667,,9.058333,0.047294,,,68.875,119.916667,70.0
06,037,16,2025-02-26,0.35,,9.058333,0.047294,,,68.875,2.079167,70.0
06,037,16,2025-02-26,0.35,,9.058333,0.047294,,,68.875,119.916667,70.0
06,037,16,2025-02-27,0.179167,,2.641667,0.044882,,,71.041667,1.991667,61.0
06,037,16,2025-02-27,0.179167,,2.641667,0.044882,,,71.041667,86.75,61.0
06,037,16,2025-02-27,0.175,,2.641667,0.044882,,,71.041667,1.991667,61.0
06,037,16,2025-02-27,0.175,,2.641667,0.044882,,,71.041667,86.75,61.0
06,037,16,2025-02-28,0.25,,4.491667,0.041706,,,63.958333,2.25,54.0
06,037,16,2025-02-28,0.25,,4.491667,0.041706,,,63.958333,168.916667,54.0
06,037,16,2025-02-28,0.241667,,4.491667,0.041706,,,63.958333,2.25,54.0
06,037,16,2025-02-28,0.241667,,4.491667,0.041706,,,63.958333,168.916667,54.0
06,037,16,2025-03-01,0.266667,,4.866667,0.036882,,,55.375,1.608333,57.0
06,037,16,2025-03-01,0.266667,,4.866667,0.036882,,,55.375,238.916667,57.0
06,037,16,2025-03-01,0.279167,,4.866667,0.036882,,,55.375,1.608333,57.0
06,037,16,2025-03-01,0.279167,,4.866667,0.036882,,,55.375,238.916667,57.0
06,037,16,2025-03-02,0.204167,,1.891667,0.034471,,,53.583333,3.033333,57.0
06,037,16,2025-03-02,0.204167,,1.891667,0.034471,,,53.583333,206.208333,57.0
06,037,16,2025-03-02,0.2,,1.891667,0.034471,,,53.583333,3.033333,57.0
06,037,16,2025-03-02,0.2,,1.891667,0.034471,,,53.583333,206.208333,57.0
06,037,16,2025-03-03,0.204167,,3.208333,0.029765,,,50.875,2.2875,56.0
06,037,16,2025-03-03,0.204167,,3.208333,0.029765,,,50.875,122.791667,56.0
06,037,16,2025-03-03,0.2,,3.208333,0.029765,,,50.875,2.2875,56.0
06,037,16,2025-03-03,0.2,,3.208333,0.029765,,,50.875,122.791667,56.0
06,037,16,2025-03-04,0.25,,5.158333,0.028412,,,54.666667,1.654167,52.0
06,037,16,2025-03-04,0.25,,5.158333,0.028412,,,54.666667,109.458333,52.0
06,037,16,2025-03-04,0.2375,,5.158333,0.028412,,,54.666667,1.654167,52.0
06,037,16,2025-03-04,0.2375,,5.158333,0.028412,,,54.666667,109.458333,52.0
06,037,16,2025-03-05,0.370833,,11.283333,0.028588,,,51.375,1.316667,59.0
06,037,16,2025-03-05,0.370833,,11.283333,0.028588,,,51.375,174.125,59.0
06,037,16,2025-03-05,0.383333,,11.283333,0.028588,,,51.375,1.316667,59.0
06,037,16,2025-03-05,0.383333,,11.283333,0.028588,,,51.375,174.125,59.0
06,037,16,2025-03-06,0.2125,,3.954167,0.032765,,,46.541667,1.895833,43.0
06,037,16,2025-03-06,0.2125,,3.954167,0.032765,,,46.541667,179.166667,43.0
06,037,16,2025-03-06,0.208333,,3.954167,0.032765,,,46.541667,1.895833,43.0
06,037,16,2025-03-06,0.208333,,3.954167,0.032765,,,46.541667,179.166667,43.0
06,037,16,2025-03-07,0.258333,,3.8625,0.031941,,,48.833333,2.045833,52.0
06,037,16,2025-03-07,0.258333,,3.8625,0.031941,,,48.833333,100.041667,52.0
06,037,16,2025-03-07,0.25,,3.8625,0.031941,,,48.833333,2.045833,52.0
06,037,16,2025-03-07,0.25,,3.8625,0.031941,,,48.833333,100.041667,52.0
06,037,16,2025-03-08,0.254167,,4.070833,0.037882,,,54.333333,2.004167,55.0
06,037,16,2025-03-08,0.254167,,4.070833,0.037882,,,54.333333,127.083333,55.0
06,037,16,2025-03-08,0.266667,,4.070833,0.037882,,,54.333333,2.004167,55.0
06,037,16,2025-03-08,0.266667,,4.070833,0.037882,,,54.333333,127.083333,55.0
06,037,16,2025-03-09,0.2125,,2.1625,0.043765,,,60.916667,2.2375,62.0
06,037,16,2025-03-09,0.2125,,2.1625,0.043765,,,60.916667,98.791667,62.0
06,037,16,2025-03-09,0.216667,,2.1625,0.043765,,,60.916667,2.2375,62.0
06,037,16,2025-03-09,0.216667,,2.1625,0.043765,,,60.916667,98.791667,62.0
06,037,16,2025-03-10,0.25,,5.020833,0.042294,,,60.041667,2.325,57.0
06,037,16,2025-03-10,0.25,,5.020833,0.042294,,,60.041667,104.875,57.0
06,037,16,2025-03-10,0.258333,,5.020833,0.042294,,,60.041667,2.325,57.0
06,037,16,2025-03-10,0.258333,,5.020833,0.042294,,,60.041667,104.875,57.0
06,037,16,2025-03-11,0.2125,,3.808333,0.034588,,,54.708333,2.070833,46.0
06,037,16,2025-03-11,0.2125,,3.808333,0.034588,,,54.708333,94.208333,46.0
06,037,16,2025-03-11,0.208333,,3.808333,0.034588,,,54.708333,2.070833,46.0
06,037,16,2025-03-11,0.208333,,3.808333,0.034588,,,54.708333,94.208333,46.0
06,037,16,2025-03-12,0.216667,,3.420833,0.039824,,,55.5,1.8875,44.0
06,037,16,2025-03-12,0.216667,,3.420833,0.039824,,,55.5,138.458333,44.0
06,037,16,2025-03-12,0.2,,3.420833,0.039824,,,55.5,1.8875,44.0
06,037,16,2025-03-12,0.2,,3.420833,0.039824,,,55.5,138.458333,44.0
06,037,16,2025-03-13,0.2,,2.091667,0.033588,,,48.666667,2.895833,48.0
06,037,16,2025-03-13,0.2,,2.091667,0.033588,,,48.666667,205.708333,48.0
06,037,16,2025-03-13,0.2,,2.091667,0.033588,,,48.666667,2.895833,48.0
06,037,16,2025-03-13,0.2,,2.091667,0.033588,,,48.666667,205.708333,48.0
06,037,16,2025-03-14,0.2625,,5.5,0.021059,,,45.333333,1.283333,41.0
06,037,16,2025-03-14,0.2625,,5.5,0.021059,,,45.333333,111.0,41.0
06,037,16,2025-03-14,0.233333,,5.5,0.021059,,,45.333333,1.283333,41.0
06,037,16,2025-03-14,0.233333,,5.5,0.021059,,,45.333333,111.0,41.0
06,037,16,2025-03-15,0.304167,,5.495833,0.036941,,,52.25,1.754167,56.0
06,037,16,2025-03-15,0.304167,,5.495833,0.036941,,,52.25,131.541667,56.0
06,037,16,2025-03-15,0.325,,5.495833,0.036941,,,52.25,1.754167,56.0
06,037,16,2025-03-15,0.325,,5.495833,0.036941,,,52.25,131.541667,56.0
06,037,16,2025-03-16,0.304167,,4.829167,0.039647,,,57.041667,1.7125,67.0
06,037,16,2025-03-16,0.304167,,4.829167,0.039647,,,57.041667,129.0,67.0
06,037,16,2025-03-16,0.295833,,4.829167,0.039647,,,57.041667,1.7125,67.0
06,037,16,2025-03-16,0.295833,,4.829167,0.039647,,,57.041667,129.0,67.0
06,037,16,2025-03-17,0.308333,,7.129167,0.030529,,,53.75,2.191667,59.0
06,037,16,2025-03-17,0.308333,,7.129167,0.030529,,,53.75,169.666667,59.0
06,037,16,2025-03-17,0.358333,,7.129167,0.030529,,,53.75,2.191667,59.0
06,037,16,2025-03-17,0.358333,,7.129167,0.030529,,,53.75,169.666667,59.0
06,037,16,2025-03-18,0.2375,,4.133333,0.037176,,,53.458333,1.904167,51.0
06,037,16,2025-03-18,0.2375,,4.133333,0.037176,,,53.458333,120.208333,51.0
06,037,16,2025-03-18,0.254167,,4.133333,0.037176,,,53.458333,1.904167,51.0
06,037,16,2025-03-18,0.254167,,4.133333,0.037176,,,53.458333,120.208333,51.0
06,037,16,2025-03-19,0.233333,,4.75,0.043118,,,62.333333,1.725,50.0
06,037,16,2025-03-19,0.233333,,4.75,0.043118,,,62.333333,119.375,50.0
06,037,16,2025-03-19,0.216667,,4.75,0.043118,,,62.333333,1.725,50.0
06,037,16,2025-03-19,0.216667,,4.75,0.043118,,,62.333333,119.375,50.0
06,037,16,2025-03-20,0.283333,,7.129167,0.041412,,,62.041667,2.2125,57.0
06,037,16,2025-03-20,0.283333,,7.129167,0.041412,,,62.041667,140.208333,57.0
06,037,16,2025-03-20,0.270833,,7.129167,0.041412,,,62.041667,2.2125,57.0
06,037,16,2025-03-20,0.270833,,7.129167,0.041412,,,62.041667,140.208333,57.0
06,037,16,2025-03-21,0.320833,,8.55,0.045471,,,62.916667,1.8875,67.0
06,037,16,2025-03-21,0.320833,,8.55,0.045471,,,62.916667,106.958333,67.0
