State Code,County Code,Site Num,Date Local,O3,SO2,CO,NO2,PM25
06,037,4009,2025-02-23,0.033917,0.241667,0.4,17.370833,16.5
06,037,4009,2025-02-23,0.033917,0.225,0.4,17.370833,16.516667
06,037,4009,2025-02-23,0.033917,0.225,0.4,17.370833,16.5
06,037,4009,2025-02-24,0.033917,0.483333,0.4,20.204167,13.9
06,037,4009,2025-02-24,0.033917,0.483333,0.4,20.204167,15.05
06,037,4009,2025-02-24,0.033917,0.483333,0.4,20.204167,15.0
06,037,4009,2025-02-24,0.033917,0.4625,0.4,20.204167,13.9
06,037,4009,2025-02-24,0.033917,0.4625,0.4,20.204167,15.05
06,037,4009,2025-02-24,0.033917,0.4625,0.4,20.204167,15.0
06,037,4009,2025-02-25,0.037091,0.195455,0.4,8.195455,6.35
06,037,4009,2025-02-25,0.037091,0.195455,0.4,8.195455,6.3
06,037,4009,2025-02-25,0.037091,0.171429,0.4,8.195455,6.35
06,037,4009,2025-02-25,0.037091,0.171429,0.4,8.195455,6.3
06,037,4009,2025-02-26,0.027118,0.0125,0.4,14.441667,11.058333
06,037,4009,2025-02-26,0.027118,0.0125,0.4,14.441667,11.0
06,037,4009,2025-02-26,0.027118,0.0125,0.4,14.441667,11.058333
06,037,4009,2025-02-26,0.027118,0.0125,0.4,14.441667,11.0
06,037,4009,2025-02-27,0.029353,0.2375,0.4,19.816667,9.845833
06,037,4009,2025-02-27,0.029353,0.2375,0.4,19.816667,9.8
06,037,4009,2025-02-27,0.029353,0.2375,0.4,19.816667,9.845833
06,037,4009,2025-02-27,0.029353,0.2375,0.4,19.816667,9.8
06,037,4009,2025-02-28,0.039588,0.058333,0.4,15.454167,9.620833
06,037,4009,2025-02-28,0.039588,0.058333,0.4,15.454167,9.6
06,037,4009,2025-02-28,0.039588,0.0625,0.4,15.454167,9.620833
06,037,4009,2025-02-28,0.039588,0.0625,0.4,15.454167,9.6
06,037,4009,2025-03-01,0.038647,-0.045833,0.4,6.175,5.6125
06,037,4009,2025-03-01,0.038647,-0.045833,0.4,6.175,5.6
06,037,4009,2025-03-01,0.038647,-0.025,0.4,6.175,5.6125
06,037,4009,2025-03-01,0.038647,-0.025,0.4,6.175,5.6
06,037,4009,2025-03-02,0.040647,0.025,0.4,3.7,5.445833
06,037,4009,2025-03-02,0.040647,0.025,0.4,3.7,5.4
06,037,4009,2025-03-02,0.040647,0.0125,0.4,3.7,5.445833
06,037,4009,2025-03-02,0.040647,0.0125,0.4,3.7,5.4
06,037,4009,2025-03-03,0.031706,0.129167,0.4,7.595833,11.9625
06,037,4009,2025-03-03,0.031706,0.129167,0.4,7.595833,11.9
06,037,4009,2025-03-03,0.031706,0.1,0.4,7.595833,11.9625
06,037,4009,2025-03-03,0.031706,0.1,0.4,7.595833,11.9
06,037,4009,2025-03-04,0.034529,0.016667,0.4,6.970833,8.016667
06,037,4009,2025-03-04,0.034529,0.016667,0.4,6.970833,8.0
06,037,4009,2025-03-04,0.034529,0.025,0.4,6.970833,8.016667
06,037,4009,2025-03-04,0.034529,0.025,0.4,6.970833,8.0
06,037,4009,2025-03-05,0.037529,-0.033333,0.4,9.016667,5.658333
06,037,4009,2025-03-05,0.037529,-0.033333,0.4,9.016667,5.6
06,037,4009,2025-03-05,0.037529,-0.0125,0.4,9.016667,5.658333
06,037,4009,2025-03-05,0.037529,-0.0125,0.4,9.016667,5.6
06,037,4009,2025-03-06,0.034059,-0.020833,0.4,6.283333,4.783333
06,037,4009,2025-03-06,0.034059,-0.020833,0.4,6.283333,4.7
06,037,4009,2025-03-06,0.034059,-0.0125,0.4,6.283333,4.783333
06,037,4009,2025-03-06,0.034059,-0.0125,0.4,6.283333,4.7
06,037,4009,2025-03-07,0.030471,0.025,0.4,10.133333,7.033333
06,037,4009,2025-03-07,0.030471,0.025,0.4,10.133333,7.0
06,037,4009,2025-03-07,0.030471,0.0125,0.4,10.133333,7.033333
06,037,4009,2025-03-07,0.030471,0.0125,0.4,10.133333,7.0
06,037,4009,2025-03-08,0.031,0.0,0.4,10.808333,9.070833
06,037,4009,2025-03-08,0.031,0.0,0.4,10.808333,9.0
06,037,4009,2025-03-08,0.031,0.0125,0.4,10.808333,9.070833
06,037,4009,2025-03-08,0.031,0.0125,0.4,10.808333,9.0
06,037,4009,2025-03-09,0.031647,0.120833,0.4,16.9375,13.575
06,037,4009,2025-03-09,0.031647,0.120833,0.4,16.9375,13.5
06,037,4009,2025-03-09,0.031647,0.1,0.4,16.9375,13.575
06,037,4009,2025-03-09,0.031647,0.1,0.4,16.9375,13.5
06,037,4009,2025-03-10,0.040588,0.108333,0.4,18.108333,12.25
06,037,4009,2025-03-10,0.040588,0.108333,0.4,18.108333,12.2
06,037,4009,2025-03-10,0.040588,0.1,0.4,18.108333,12.25
06,037,4009,2025-03-10,0.040588,0.1,0.4,18.108333,12.2
06,037,4009,2025-03-11,0.037176,-0.066667,0.4,6.291667,4.6125
06,037,4009,2025-03-11,0.037176,-0.066667,0.4,6.291667,4.6
06,037,4009,2025-03-11,0.037176,-0.0375,0.4,6.291667,4.6125
06,037,4009,2025-03-11,0.037176,-0.0375,0.4,6.291667,4.6
06,037,4009,2025-03-12,0.043059,-0.095833,0.4,3.383333,1.45
06,037,4009,2025-03-12,0.043059,-0.095833,0.4,3.383333,1.4
06,037,4009,2025-03-12,0.043059,-0.0875,0.4,3.383333,1.45
06,037,4009,2025-03-12,0.043059,-0.0875,0.4,3.383333,1.4
06,037,4009,2025-03-13,0.041882,0.025,0.4,3.820833,3.233333
06,037,4009,2025-03-13,0.041882,0.025,0.4,3.820833,3.2
06,037,4009,2025-03-13,0.041882,0.0125,0.4,3.820833,3.233333
06,037,4009,2025-03-13,0.041882,0.0125,0.4,3.820833,3.2
06,037,4009,2025-03-14,0.022529,0.108333,0.4,12.2625,4.758333
06,037,4009,2025-03-14,0.022529,0.108333,0.4,12.2625,4.7
06,037,4009,2025-03-14,0.022529,0.1125,0.4,12.2625,4.758333
06,037,4009,2025-03-14,0.022529,0.1125,0.4,12.2625,4.7
06,037,4009,2025-03-15,0.030765,0.129167,0.4,10.208333,8.791667
06,037,4009,2025-03-15,0.030765,0.129167,0.4,10.208333,8.7
06,037,4009,2025-03-15,0.030765,0.1125,0.4,10.208333,8.791667
06,037,4009,2025-03-15,0.030765,0.1125,0.4,10.208333,8.7
06,037,4009,2025-03-16,0.037529,0.2,0.4,9.804167,11.216667
06,037,4009,2025-03-16,0.037529,0.2,0.4,9.804167,11.2
06,037,4009,2025-03-16,0.037529,0.175,0.4,9.804167,11.216667
06,037,4009,2025-03-16,0.037529,0.175,0.4,9.804167,11.2
06,037,4009,2025-03-17,0.039882,0.166667,0.4,8.3625,10.633333
06,037,4009,2025-03-17,0.039882,0.166667,0.4,8.3625,10.6
06,037,4009,2025-03-17,0.039882,0.125,0.4,8.3625,10.633333
06,037,4009,2025-03-17,0.039882,0.125,0.4,8.3625,10.6
06,037,4009,2025-03-18,0.029176,0.433333,0.4,8.4625,6.633333
06,037,4009,2025-03-18,0.029176,0.433333,0.4,8.4625,6.6
06,037,4009,2025-03-18,0.029176,0.4,0.4,8.4625,6.633333
06,037,4009,2025-03-18,0.029176,0.4,0.4,8.4625,6.6
06,037,4009,2025-03-19,0.034353,0.25,0.4,17.9375,7.85
06,037,4009,2025-03-19,0.034353,0.25,0.4,17.9375,7.8
06,037,4009,2025-03-19,0.034353,0.2375,0.4,17.9375,7.85
06,037,4009,2025-03-19,0.034353,0.2375,0.4,17.9375,7.8
06,037,4009,2025-03-20,0.030471,0.370833,0.4,17.35,9.475
06,037,4009,2025-03-20,0.030471,0.370833,0.4,17.35,9.4
06,037,4009,2025-03-20,0.030471,0.3375,0.4,17.35,9.475
06,037,4009,2025-03-20,0.030471,0.3375,0.4,17.35,9.4
06,037,4009,2025-03-21,0.039294,0.479167,0.4,15.1125,9.725
06,037,4009,2025-03-21,0.039294,0.479167,0.4,15.1125,9.7
06,037,4009,2025-03-21,0.039294,0.45,0.4,15.1125,9.725
06,037,4009,2025-03-21,0.039294,0.45,0.4,15.1125,9.7
06,037,4009,2025-03-22,0.041294,0.1375,0.4,8.5625,9.025
06,037,4009,2025-03-22,0.041294,0.1375,0.4,8.5625,9.0
06,037,4009,2025-03-22,0.041294,0.1375,0.4,8.5625,9.025
06,037,4009,2025-03-22,0.041294,0.1375,0.4,8.5625,9.0
06,037,4009,2025-03-23,0.037118,0.141667,0.4,4.775,11.445833
06,037,4009,2025-03-23,0.037118,0.141667,0.4,4.775,11.4
06,037,4009,2025-03-23,0.037118,0.15,0.4,4.775,11.445833
06,037,4009,2025-03-23,0.037118,0.15,0.4,4.775,11.4
06,037,4009,2025-03-24,0.036882,0.6875,0.4,12.304167,11.370833
06,037,4009,2025-03-24,0.036882,0.6875,0.4,12.304167,11.3
06,037,4009,2025-03-24,0.036882,0.6875,0.4,12.304167,11.370833
06,037,4009,2025-03-24,0.036882,0.6875,0.4,12.304167,11.3
06,037,4009,2025-03-25,0.040176,0.295455,0.4,9.122727,12.720833
06,037,4009,2025-03-25,0.040176,0.295455,0.4,9.122727,12.7
06,037,4009,2025-03-25,0.040176,0.285714,0.4,9.122727,12.720833
06,037,4009,2025-03-25,0.040176,0.285714,0.4,9.122727,12.7
06,037,4009,2025-03-26,0.033529,0.008333,0.4,6.216667,4.7
06,037,4009,2025-03-26,0.033529,0.008333,0.4,6.216667,3.945833
06,037,4009,2025-03-26,0.033529,0.008333,0.4,6.216667,3.9
06,037,4009,2025-03-26,0.033529,0.025,0.4,6.216667,4.7
06,037,4009,2025-03-26,0.033529,0.025,0.4,6.216667,3.945833
06,037,4009,2025-03-26,0.033529,0.025,0.4,6.216667,3.9
06,037,4009,2025-03-27,0.028706,0.133333,0.4,5.6375,3.733333
06,037,4009,2025-03-27,0.028706,0.133333,0.4,5.6375,3.7
06,037,4009,2025-03-27,0.028706,0.0875,0.4,5.6375,3.733333
06,037,4009,2025-03-27,0.028706,0.0875,0.4,5.6375,3.7
06,037,4009,2025-03-28,0.037824,0.0375,0.4,6.525,6.970833
06,037,4009,2025-03-28,0.037824,0.0375,0.4,6.525,6.9
06,037,4009,2025-03-28,0.037824,0.025,0.4,6.525,6.970833
06,037,4009,2025-03-28,0.037824,0.025,0.4,6.525,6.9
06,037,4009,2025-03-29,0.037294,-0.004167,0.4,5.2,7.158333
06,037,4009,2025-03-29,0.037294,-0.004167,0.4,5.2,7.1
06,037,4009,2025-03-29,0.037294,0.0,0.4,5.2,7.158333
06,037,4009,2025-03-29,0.037294,0.0,0.4,5.2,7.1
06,037,4009,2025-03-30,0.043471,0.1,0.4,4.7875,5.0625
06,037,4009,2025-03-30,0.043471,0.1,0.4,4.7875,5.0
06,037,4009,2025-03-30,0.043471,0.083333,0.4,4.7875,5.0625
06,037,4009,2025-03-30,0.043471,0.083333,0.4,4.7875,5.0
06,037,4009,2025-03-31,0.038706,0.083333,0.4,3.329167,3.458333
06,037,4009,2025-03-31,0.038706,0.083333,0.4,3.329167,3.4
06,037,4009,2025-04-01,0.041647,0.083333,0.4,3.091667,6.2125
06,037,4009,2025-04-01,0.041647,0.083333,0.4,3.091667,6.2
06,037,4009,2025-04-02,0.039059,0.318182,0.4,4.336364,7.038095
06,037,4009,2025-04-02,0.039059,0.318182,0.4,4.336364,7.0
06,037,4009,2025-04-02,0.039059,0.333333,0.4,4.336364,7.038095
06,037,4009,2025-04-02,0.039059,0.333333,0.4,4.336364,7.0
06,037,4009,2025-04-03,0.034353,0.558333,0.4,6.45,7.143478
06,037,4009,2025-04-03,0.034353,0.558333,0.4,6.45,7.1
06,037,4009,2025-04-03,0.034353,0.5375,0.4,6.45,7.143478
06,037,4009,2025-04-03,0.034353,0.5375,0.4,6.45,7.1
06,037,4009,2025-04-04,0.036,0.608333,0.4,12.1875,7.208333
06,037,4009,2025-04-04,0.036,0.608333,0.4,12.1875,7.2
06,037,4009,2025-04-04,0.036,0.575,0.4,12.1875,7.208333
06,037,4009,2025-04-04,0.036,0.575,0.4,12.1875,7.2
06,037,4009,2025-04-05,0.040882,0.416667,0.4,8.454167,4.9
06,037,4009,2025-04-05,0.040882,0.416667,0.4,8.454167,4.9
06,037,4009,2025-04-05,0.040882,0.3875,0.4,8.454167,4.9
06,037,4009,2025-04-05,0.040882,0.3875,0.4,8.454167,4.9
06,037,4009,2025-04-06,0.041765,0.6125,0.4,12.216667,6.8
06,037,4009,2025-04-06,0.041765,0.6125,0.4,12.216667,6.8
06,037,4009,2025-04-06,0.041765,0.575,0.4,12.216667,6.8
06,037,4009,2025-04-06,0.041765,0.575,0.4,12.216667,6.8
06,037,4009,2025-04-07,0.033235,0.4,0.4,11.8875,8.858333
06,037,4009,2025-04-07,0.033235,0.4,0.4,11.8875,8.8
06,037,4009,2025-04-07,0.033235,0.375,0.4,11.8875,8.858333
06,037,4009,2025-04-07,0.033235,0.375,0.4,11.8875,8.8
06,037,4009,2025-04-08,0.028118,0.269565,0.4,13.26087,7.425
06,037,4009,2025-04-08,0.028118,0.269565,0.4,13.26087,7.4
06,037,4009,2025-04-08,0.028118,0.257143,0.4,13.26087,7.425
06,037,4009,2025-04-08,0.028118,0.257143,0.4,13.26087,7.4
06,037,4009,2025-04-09,0.037882,0.475,0.4,12.054167,8.879167
06,037,4009,2025-04-09,0.037882,0.475,0.4,12.054167,8.8
06,037,4009,2025-04-09,0.037882,0.45,0.4,12.054167,8.879167
06,037,4009,2025-04-09,0.037882,0.45,0.4,12.054167,8.8
06,037,4009,2025-04-10,0.034706,0.65,0.4,12.6,7.766667
06,037,4009,2025-04-10,0.034706,0.65,0.4,12.6,7.7
06,037,4009,2025-04-10,0.034706,0.625,0.4,12.6,7.766667
06,037,4009,2025-04-10,0.034706,0.625,0.4,12.6,7.7
06,037,4009,2025-04-11,0.037647,0.245833,0.4,10.3875,5.391667
06,037,4009,2025-04-11,0.037647,0.245833,0.4,10.3875,5.3
06,037,4009,2025-04-11,0.037647,0.225,0.4,10.3875,5.391667
06,037,4009,2025-04-11,0.037647,0.225,0.4,10.3875,5.3
06,037,4009,2025-04-12,0.043471,0.125,0.4,4.370833,9.4625
06,037,4009,2025-04-12,0.043471,0.125,0.4,4.370833,9.4
06,037,4009,2025-04-12,0.043471,0.1,0.4,4.370833,9.4625
06,037,4009,2025-04-12,0.043471,0.1,0.4,4.370833,9.4
06,037,4009,2025-04-13,0.042824,0.05,0.4,3.683333,9.8125
06,037,4009,2025-04-13,0.042824,0.05,0.4,3.683333,9.8
06,037,4009,2025-04-13,0.042824,0.0125,0.4,3.683333,9.8125
06,037,4009,2025-04-13,0.042824,0.0125,0.4,3.683333,9.8
06,037,4009,2025-04-14,0.043353,0.120833,0.4,4.925,10.9
06,037,4009,2025-04-14,0.043353,0.120833,0.4,4.925,10.9
06,037,4009,2025-04-14,0.043353,0.0875,0.4,4.925,10.9
06,037,4009,2025-04-14,0.043353,0.0875,0.4,4.925,10.9
06,037,4009,2025-04-15,0.042,0.041667,0.4,4.075,7.916667
06,037,4009,2025-04-15,0.042,0.041667,0.4,4.075,7.9
06,037,4009,2025-04-15,0.042,0.025,0.4,4.075,7.916667
06,037,4009,2025-04-15,0.042,0.025,0.4,4.075,7.9
06,037,4009,2025-04-16,0.043706,0.158333,0.4,3.954167,7.291667
06,037,4009,2025-04-16,0.043706,0.158333,0.4,3.954167,7.2
06,037,4009,2025-04-16,0.043706,0.1125,0.4,3.954167,7.291667
06,037,4009,2025-04-16,0.043706,0.1125,0.4,3.954167,7.2
06,037,4009,2025-04-17,0.037647,0.175,0.4,5.179167,4.2875
06,037,4009,2025-04-17,0.037647,0.175,0.4,5.179167,4.2
06,037,4009,2025-04-17,0.037647,0.1375,0.4,5.179167,4.2875
06,037,4009,2025-04-17,0.037647,0.1375,0.4,5.179167,4.2
06,037,4009,2025-04-18,0.033941,0.1375,0.4,6.058333,6.95
06,037,4009,2025-04-18,0.033941,0.1375,0.4,6.058333,6.9
06,037,4009,2025-04-18,0.033941,0.125,0.4,6.058333,6.95
06,037,4009,2025-04-18,0.033941,0.125,0.4,6.058333,6.9
06,037,4009,2025-04-19,0.037059,0.554167,0.4,10.191667,8.366667
06,037,4009,2025-04-19,0.037059,0.554167,0.4,10.191667,8.3
06,037,4009,2025-04-19,0.037059,0.5,0.4,10.191667,8.366667
06,037,4009,2025-04-19,0.037059,0.5,0.4,10.191667,8.3
06,037,4009,2025-04-20,0.039235,0.754167,0.4,6.5,8.183333
06,037,4009,2025-04-20,0.039235,0.754167,0.4,6.5,8.1
06,037,4009,2025-04-20,0.039235,0.7125,0.4,6.5,8.183333
06,037,4009,2025-04-20,0.039235,0.7125,0.4,6.5,8.1
06,037,4009,2025-04-21,0.040176,0.3,0.4,9.0875,10.058333
06,037,4009,2025-04-21,0.040176,0.3,0.4,9.0875,10.0
06,037,4009,2025-04-21,0.040176,0.2875,0.4,9.0875,10.058333
06,037,4009,2025-04-21,0.040176,0.2875,0.4,9.0875,10.0
06,037,4009,2025-04-22,0.043765,0.179167,0.4,5.325,10.783333
06,037,4009,2025-04-22,0.043765,0.179167,0.4,5.325,10.7
06,037,4009,2025-04-22,0.043765,0.15,0.4,5.325,10.783333
06,037,4009,2025-04-22,0.043765,0.15,0.4,5.325,10.7
06,037,4009,2025-04-23,0.041824,0.154167,0.4,5.745833,6.834783
06,037,4009,2025-04-23,0.041824,0.154167,0.4,5.745833,6.8
06,037,4009,2025-04-23,0.041824,0.1375,0.4,5.745833,6.834783
06,037,4009,2025-04-23,0.041824,0.1375,0.4,5.745833,6.8
06,037,4009,2025-04-24,0.042462,0.261111,0.4,5.372222,7.65
06,037,4009,2025-04-24,0.042462,0.261111,0.4,5.372222,7.6
06,037,4009,2025-04-24,0.042462,0.24,0.4,5.372222,7.65
06,037,4009,2025-04-24,0.042462,0.24,0.4,5.372222,7.6
06,037,4009,2025-04-25,0.048588,0.1,0.4,3.179167,5.220833
06,037,4009,2025-04-25,0.048588,0.1,0.4,3.179167,5.2
06,037,4009,2025-04-25,0.048588,0.0875,0.4,3.179167,5.220833
06,037,4009,2025-04-25,0.048588,0.0875,0.4,3.179167,5.2
06,037,4009,2025-04-26,0.044294,0.054167,0.4,3.729167,3.104167
06,037,4009,2025-04-26,0.044294,0.054167,0.4,3.729167,3.1
06,037,4009,2025-04-26,0.044294,0.025,0.4,3.729167,3.104167
06,037,4009,2025-04-26,0.044294,0.025,0.4,3.729167,3.1
06,037,4009,2025-04-27,0.038647,0.195833,0.4,4.645833,2.029167
06,037,4009,2025-04-27,0.038647,0.195833,0.4,4.645833,2.0
06,037,4009,2025-04-27,0.038647,0.175,0.4,4.645833,2.029167
06,037,4009,2025-04-27,0.038647,0.175,0.4,4.645833,2.0
06,037,4009,2025-04-28,0.034706,0.129167,0.4,6.954167,5.416667
06,037,4009,2025-04-28,0.034706,0.129167,0.4,6.954167,5.4
06,037,4009,2025-04-28,0.034706,0.0875,0.4,6.954167,5.416667
06,037,4009,2025-04-28,0.034706,0.0875,0.4,6.954167,5.4
06,037,4009,2025-04-29,0.037824,0.341667,0.4,9.870833,7.833333
06,037,4009,2025-04-29,0.037824,0.341667,0.4,9.870833,7.8
06,037,4009,2025-04-29,0.037824,0.3125,0.4,9.870833,7.833333
06,037,4009,2025-04-29,0.037824,0.3125,0.4,9.870833,7.8
06,037,4009,2025-04-30,0.040471,0.05,0.4,4.0875,6.641667
06,037,4009,2025-04-30,0.040471,0.05,0.4,4.0875,6.6
06,037,4009,2025-04-30,0.040471,0.025,0.4,4.0875,6.641667
06,037,4009,2025-04-30,0.040471,0.025,0.4,4.0875,6.6
06,037,4009,2025-05-01,0.042176,0.116667,0.4,3.35,4.966667
06,037,4009,2025-05-01,0.042176,0.116667,0.4,3.35,4.9
06,037,4009,2025-05-01,0.042176,0.1,0.4,3.35,4.966667
06,037,4009,2025-05-01,0.042176,0.1,0.4,3.35,4.9
06,037,4009,2025-05-02,0.043118,0.254167,0.4,6.091667,6.954167
06,037,4009,2025-05-02,0.043118,0.254167,0.4,6.091667,6.9
06,037,4009,2025-05-02,0.043118,0.225,0.4,6.091667,6.954167
06,037,4009,2025-05-02,0.043118,0.225,0.4,6.091667,6.9
06,037,4009,2025-05-03,0.036765,0.125,0.4,3.483333,3.858333
06,037,4009,2025-05-03,0.036765,0.125,0.4,3.483333,3.8
06,037,4009,2025-05-03,0.036765,0.1,0.4,3.483333,3.858333
06,037,4009,2025-05-03,0.036765,0.1,0.4,3.483333,3.8
06,037,4009,2025-05-04,0.037118,0.108333,0.4,2.983333,8.029167
06,037,4009,2025-05-04,0.037118,0.108333,0.4,2.983333,8.0
06,037,4009,2025-05-04,0.037118,0.075,0.4,2.983333,8.029167
06,037,4009,2025-05-04,0.037118,0.075,0.4,2.983333,8.0
06,037,4009,2025-05-05,0.037353,0.029167,0.4,2.554167,6.375
06,037,4009,2025-05-05,0.037353,0.029167,0.4,2.554167,6.3
06,037,4009,2025-05-05,0.037353,0.0,0.4,2.554167,6.375
06,037,4009,2025-05-05,0.037353,0.0,0.4,2.554167,6.3
06,037,4009,2025-05-06,0.033471,0.0625,0.4,4.658333,6.795833
06,037,4009,2025-05-06,0.033471,0.0625,0.4,4.658333,6.7
06,037,4009,2025-05-06,0.033471,0.05,0.4,4.658333,6.795833
06,037,4009,2025-05-06,0.033471,0.05,0.4,4.658333,6.7
06,037,4009,2025-05-07,0.036176,0.341667,0.4,6.679167,6.766667
06,037,4009,2025-05-07,0.036176,0.341667,0.4,6.679167,6.7
06,037,4009,2025-05-07,0.036176,0.325,0.4,6.679167,6.766667
06,037,4009,2025-05-07,0.036176,0.325,0.4,6.679167,6.7
06,037,4009,2025-05-08,0.033824,1.125,0.4,10.541667,11.52381
06,037,4009,2025-05-08,0.033824,1.125,0.4,10.541667,11.5
06,037,4009,2025-05-08,0.033824,1.0875,0.4,10.541667,11.52381
06,037,4009,2025-05-08,0.033824,1.0875,0.4,10.541667,11.5
06,037,4009,2025-05-09,0.047471,1.095833,0.4,12.029167,11.233333
06,037,4009,2025-05-09,0.047471,1.095833,0.4,12.029167,11.2
06,037,4009,2025-05-09,0.047471,1.075,0.4,12.029167,11.233333
06,037,4009,2025-05-09,0.047471,1.075,0.4,12.029167,11.2
06,037,4009,2025-05-10,0.050882,1.0,0.4,8.691667,8.983333
06,037,4009,2025-05-10,0.050882,1.0,0.4,8.691667,8.9
06,037,4009,2025-05-10,0.050882,0.9875,0.4,8.691667,8.983333
06,037,4009,2025-05-10,0.050882,0.9875,0.4,8.691667,8.9
06,037,4009,2025-05-11,0.042176,0.254167,0.4,6.091667,12.395833
06,037,4009,2025-05-11,0.042176,0.254167,0.4,6.091667,12.3
06,037,4009,2025-05-11,0.042176,0.225,0.4,6.091667,12.395833
06,037,4009,2025-05-11,0.042176,0.225,0.4,6.091667,12.3
06,037,4009,2025-05-12,0.042118,0.104167,0.4,2.4875,7.2
06,037,4009,2025-05-12,0.042118,0.104167,0.4,2.4875,7.2
06,037,4009,2025-05-12,0.042118,0.1,0.4,2.4875,7.2
06,037,4009,2025-05-12,0.042118,0.1,0.4,2.4875,7.2
06,037,4009,2025-05-13,0.035824,0.158333,0.4,3.529167,4.408333
06,037,4009,2025-05-13,0.035824,0.158333,0.4,3.529167,4.4
06,037,4009,2025-05-13,0.035824,0.1375,0.4,3.529167,4.408333
06,037,4009,2025-05-13,0.035824,0.1375,0.4,3.529167,4.4
06,037,4009,2025-05-14,0.033059,0.291667,0.4,6.604167,8.441667
06,037,4009,2025-05-14,0.033059,0.291667,0.4,6.604167,8.4
06,037,4009,2025-05-14,0.033059,0.275,0.4,6.604167,8.441667
06,037,4009,2025-05-14,0.033059,0.275,0.4,6.604167,8.4
06,037,4009,2025-05-15,0.035882,0.2125,0.4,5.25,9.466667
06,037,4009,2025-05-15,0.035882,0.2125,0.4,5.25,9.4
06,037,4009,2025-05-15,0.035882,0.1875,0.4,5.25,9.466667
06,037,4009,2025-05-15,0.035882,0.1875,0.4,5.25,9.4
06,037,4009,2025-05-16,0.042294,0.070833,0.4,3.579167,9.654167
06,037,4009,2025-05-16,0.042294,0.070833,0.4,3.579167,9.6
06,037,4009,2025-05-16,0.042294,0.05,0.4,3.579167,9.654167
06,037,4009,2025-05-16,0.042294,0.05,0.4,3.579167,9.6
06,037,4009,2025-05-17,0.035941,0.116667,0.4,2.295833,6.933333
06,037,4009,2025-05-17,0.035941,0.116667,0.4,2.295833,6.9
06,037,4009,2025-05-17,0.035941,0.1,0.4,2.295833,6.933333
06,037,4009,2025-05-17,0.035941,0.1,0.4,2.295833,6.9
06,037,4009,2025-05-18,0.034882,0.195833,0.4,5.404167,4.316667
06,037,4009,2025-05-18,0.034882,0.195833,0.4,5.404167,4.3
06,037,4009,2025-05-18,0.034882,0.175,0.4,5.404167,4.316667
06,037,4009,2025-05-18,0.034882,0.175,0.4,5.404167,4.3
06,037,4009,2025-05-19,0.037824,0.454167,0.4,7.3,8.8625
06,037,4009,2025-05-19,0.037824,0.454167,0.4,7.3,8.8
06,037,4009,2025-05-19,0.037824,0.425,0.4,7.3,8.8625
06,037,4009,2025-05-19,0.037824,0.425,0.4,7.3,8.8
06,037,4009,2025-05-20,0.045471,0.75,0.4,6.516667,10.116667
06,037,4009,2025-05-20,0.045471,0.75,0.4,6.516667,10.1
06,037,4009,2025-05-20,0.045471,0.7125,0.4,6.516667,10.116667
06,037,4009,2025-05-20,0.045471,0.7125,0.4,6.516667,10.1
06,037,4009,2025-05-21,0.044059,0.420833,0.4,7.029167,8.6
06,037,4009,2025-05-21,0.044059,0.420833,0.4,7.029167,8.6
06,037,4009,2025-05-21,0.044059,0.3875,0.4,7.029167,8.6
06,037,4009,2025-05-21,0.044059,0.3875,0.4,7.029167,8.6
06,037,4009,2025-05-22,0.042412,0.025,0.4,2.766667,9.508333
06,037,4009,2025-05-22,0.042412,0.025,0.4,2.766667,9.5
06,037,4009,2025-05-22,0.042412,0.0125,0.4,2.766667,9.508333
06,037,4009,2025-05-22,0.042412,0.0125,0.4,2.766667,9.5
06,037,4009,2025-05-23,0.040824,0.125,0.4,2.6,11.670833
06,037,4009,2025-05-23,0.040824,0.125,0.4,2.6,11.6
06,037,4009,2025-05-23,0.040824,0.1,0.4,2.6,11.670833
06,037,4009,2025-05-23,0.040824,0.1,0.4,2.6,11.6
06,037,4009,2025-05-24,0.042,0.104167,0.4,2.954167,8.045833
06,037,4009,2025-05-24,0.042,0.104167,0.4,2.954167,8.0
06,037,4009,2025-05-24,0.042,0.1,0.4,2.954167,8.045833
06,037,4009,2025-05-24,0.042,0.1,0.4,2.954167,8.0
06,037,4009,2025-05-25,0.040941,0.166667,0.4,2.733333,7.116667
06,037,4009,2025-05-25,0.040941,0.166667,0.4,2.733333,7.1
06,037,4009,2025-05-25,0.040941,0.15,0.4,2.733333,7.116667
06,037,4009,2025-05-25,0.040941,0.15,0.4,2.733333,7.1
06,037,4009,2025-05-26,0.042765,0.170833,0.4,3.516667,7.429167
06,037,4009,2025-05-26,0.042765,0.170833,0.4,3.516667,7.4
06,037,4009,2025-05-26,0.042765,0.1375,0.4,3.516667,7.429167
06,037,4009,2025-05-26,0.042765,0.1375,0.4,3.516667,7.4
06,037,4009,2025-05-27,0.041706,0.2,0.4,4.0125,5.9
06,037,4009,2025-05-27,0.041706,0.2,0.4,4.0125,5.9
06,037,4009,2025-05-27,0.041706,0.15,0.4,4.0125,5.9
06,037,4009,2025-05-27,0.041706,0.15,0.4,4.0125,5.9
06,037,4009,2025-05-28,0.043118,0.083333,0.4,4.025,7.208333
06,037,4009,2025-05-28,0.043118,0.083333,0.4,4.025,7.2
06,037,4009,2025-05-28,0.043118,0.05,0.4,4.025,7.208333
